Gender,Competition,Round,Country,Apparatus,Score,FullName
m,2023 Central American and Caribbean Games,qual,CRC,PB,13.0,Francisco Acuna
m,2023 Central American and Caribbean Games,AAfinal,CRC,PH,11.8,Francisco Acuna
m,2023 Central American and Caribbean Games,qual,CRC,PH,11.7,Francisco Acuna
m,2023 Central American and Caribbean Games,AAfinal,CRC,SR,11.8,Francisco Acuna
m,2023 Central American and Caribbean Games,qual,CRC,SR,11.7,Francisco Acuna
m,2023 Central American and Caribbean Games,AAfinal,CRC,VT,13.0,Francisco Acuna
m,2023 Central American and Caribbean Games,qual,CRC,VT,12.9,Francisco Acuna
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,BB,11.6,Thelma Adalsteinsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,FX,11.433,Thelma Adalsteinsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,UB,11.033,Thelma Adalsteinsdottir
w,2022 51st FIG Artistic Gymnastics World Championships,qual,ISL,VT,12.066,Thelma Adalsteinsdottir
w,2022 Senior European Championships,qual,ISL,BB,12.233,Thelma Adalsteinsdottir
w,2022 Senior European Championships,qual,ISL,FX,11.133,Thelma Adalsteinsdottir
w,2022 Senior European Championships,qual,ISL,UB,11.733,Thelma Adalsteinsdottir
w,2022 Senior European Championships,qual,ISL,VT,12.333,Thelma Adalsteinsdottir
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISL,BB,12.133,Thelma Adalsteinsdottir
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISL,FX,12.5,Thelma Adalsteinsdottir
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISL,UB,12.166,Thelma Adalsteinsdottir
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,ISL,VT,12.3,Thelma Adalsteinsdottir
w,2023 Senior European Championships,qual,ISL,BB,11.166,Thelma Adalsteinsdottir
w,2023 Senior European Championships,qual,ISL,FX,11.566,Thelma Adalsteinsdottir
w,2023 Senior European Championships,qual,ISL,UB,12.233,Thelma Adalsteinsdottir
w,2023 Senior European Championships,qual,ISL,VT,12.3,Thelma Adalsteinsdottir
w,2022 British Gymnastics Championships,qual,GBR,BB,9.7,Jess Adamson
w,2022 British Gymnastics Championships,qual,GBR,FX,10.45,Jess Adamson
w,2022 British Gymnastics Championships,qual,GBR,UB,11.3,Jess Adamson
w,2022 British Gymnastics Championships,qual,GBR,VT,12.0,Jess Adamson
m,BIRMINGHAM 2022 Commonwealth Games,qual,CAY,FX,10.6,Karthik Adapa
m,BIRMINGHAM 2022 Commonwealth Games,qual,CAY,PB,11.15,Karthik Adapa
m,BIRMINGHAM 2022 Commonwealth Games,qual,CAY,PH,9.1,Karthik Adapa
m,BIRMINGHAM 2022 Commonwealth Games,qual,CAY,SR,10.0,Karthik Adapa
m,BIRMINGHAM 2022 Commonwealth Games,AAqual,CAY,VT,11.6,Karthik Adapa
m,BIRMINGHAM 2022 Commonwealth Games,qual,CAY,HB,10.15,Karthik Adapa
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,FX,13.1,Mohamed Afify
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,HB,12.633,Mohamed Afify
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,PB,13.866,Mohamed Afify
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,PH,13.3,Mohamed Afify
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,SR,12.966,Mohamed Afify
m,2022 51st FIG Artistic Gymnastics World Championships,qual,EGY,VT,13.666,Mohamed Afify
m,2022 Cairo World Cup,qual,EGY,PB,13.833,Mohamed Afify
m,2022 Cairo World Cup,qual,EGY,PH,10.366,Mohamed Afify
m,2022 Paris World Challenge Cup,qual,EGY,FX,13.15,Mohamed Afify
m,2022 Paris World Challenge Cup,qual,EGY,PB,13.5,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,FX,13.233,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,HB,12.5,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,PB,13.933,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,PH,11.866,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,SR,12.7,Mohamed Afify
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,EGY,VT,13.766,Mohamed Afify
m,2023 Baku World Cup,qual,EGY,HB,11.466,Mohamed Afify
m,2023 Baku World Cup,final,EGY,PB,14.533,Mohamed Afify
m,2023 Baku World Cup,qual,EGY,PB,14.433,Mohamed Afify
m,2023 Baku World Cup,qual,EGY,SR,12.8,Mohamed Afify
m,2023 Cairo World Cup,final,EGY,PB,14.066,Mohamed Afify
m,2023 Cairo World Cup,qual,EGY,PB,14.033,Mohamed Afify
m,2023 Cairo World Cup,qual,EGY,PH,12.7,Mohamed Afify
m,2023 Doha World Cup,qual,EGY,PB,13.133,Mohamed Afify
m,2023 Doha World Cup,qual,EGY,PH,12.3,Mohamed Afify
m,BIRMINGHAM 2022 Commonwealth Games,qual,PAK,FX,8.4,Muhammad Afzal
m,BIRMINGHAM 2022 Commonwealth Games,qual,PAK,SR,4.25,Muhammad Afzal
m,BIRMINGHAM 2022 Commonwealth Games,qual,PAK,VT,10.55,Muhammad Afzal
m,BIRMINGHAM 2022 Commonwealth Games,qual,PAK,VT,10.2,Muhammad Afzal
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,FX,12.467,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,FX,12.733,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,HB,12.5,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,PB,12.067,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,SR,12.9,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,SR,12.933,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,VT,12.033,Santiago Agostinelli
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,VT,13.9,Santiago Agostinelli
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,FX,13.133,Santiago Agostinelli
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,HB,12.4,Santiago Agostinelli
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,PB,12.733,Santiago Agostinelli
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,SR,13.0,Santiago Agostinelli
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,VT,13.833,Santiago Agostinelli
m,2022 U.S. Classic,AAfinal,USA,HB,12.1,Justin Ah chow
m,2022 U.S. Classic,AAfinal,USA,PB,13.15,Justin Ah chow
m,2022 U.S. Classic,AAfinal,USA,PH,11.75,Justin Ah chow
m,2023 Baku World Cup,final,IRI,SR,14.5,Mahdi Ahmad kohani
m,2023 Baku World Cup,qual,IRI,SR,14.5,Mahdi Ahmad kohani
m,2023 Cottbus World Cup,final,IRI,SR,14.766,Mahdi Ahmad kohani
m,2023 Cottbus World Cup,qual,IRI,SR,14.666,Mahdi Ahmad kohani
m,2023 Doha World Cup,final,IRI,SR,14.6,Mahdi Ahmad kohani
m,2023 Doha World Cup,qual,IRI,SR,14.666,Mahdi Ahmad kohani
m,2023 FISU World University Games,final,IRI,SR,13.766,Mahdi Ahmad kohani
m,2023 FISU World University Games,qual,IRI,SR,14.6,Mahdi Ahmad kohani
m,HANGZHOU 2022 19th Asian Games,qual,IRI,SR,13.4,Mahdi Ahmad kohani
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,FX,9.1,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,PB,6.5,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,PH,2.1,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,SR,4.6,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,AAqual,BAN,VT,11.95,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,VT,11.95,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,VT,11.35,Shishir Ahmed
m,BIRMINGHAM 2022 Commonwealth Games,qual,BAN,HB,2.95,Shishir Ahmed
m,2022 Baku World Cup,qual,MAS,PH,10.333,Muhammad Sharul Aimy
m,2022 Baku World Cup,qual,MAS,VT,14.066,Muhammad Sharul Aimy
m,2022 Baku World Cup,qual,MAS,VT,13.9,Muhammad Sharul Aimy
m,2022 Cairo World Cup,final,MAS,VT,14.466,Muhammad Sharul Aimy
m,2022 Cairo World Cup,qual,MAS,VT,14.166,Muhammad Sharul Aimy
m,2022 Cairo World Cup,final,MAS,VT,12.733,Muhammad Sharul Aimy
m,2022 Cairo World Cup,qual,MAS,VT,12.733,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,FX,13.633,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,HB,10.533,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,PB,12.733,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,PH,12.8,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,SR,11.333,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,VT,14.2,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,final,MAS,VT,12.933,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,qual,MAS,VT,14.566,Muhammad Sharul Aimy
m,2023 10th Senior Artistic Gymnastics Asian Championships,final,MAS,VT,14.3,Muhammad Sharul Aimy
m,2023 Cottbus World Cup,qual,MAS,PH,12.833,Muhammad Sharul Aimy
m,2023 Cottbus World Cup,qual,MAS,VT,14.1,Muhammad Sharul Aimy
m,2023 Cottbus World Cup,qual,MAS,VT,13.4,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,qual,MAS,FX,10.9,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,qual,MAS,PH,12.0,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,final,MAS,VT,13.866,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,qual,MAS,VT,14.0,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,final,MAS,VT,13.533,Muhammad Sharul Aimy
m,BIRMINGHAM 2022 Commonwealth Games,qual,MAS,VT,13.9,Muhammad Sharul Aimy
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,FX,10.6,Emil Akhmejanov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,HB,11.666,Emil Akhmejanov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,PB,13.0,Emil Akhmejanov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,PH,4.533,Emil Akhmejanov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,SR,11.766,Emil Akhmejanov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,KAZ,VT,13.1,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,qual,KAZ,HB,11.3,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,qual,KAZ,PB,12.75,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,final,KAZ,VT,14.35,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,qual,KAZ,VT,14.45,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,final,KAZ,VT,13.05,Emil Akhmejanov
m,2022 Mersin World Challenge Cup,qual,KAZ,VT,13.1,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,FX,11.35,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,HB,9.0,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,PB,13.1,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,PH,12.6,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,final,KAZ,VT,14.166,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,VT,13.95,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,qual,KAZ,VT,14.2,Emil Akhmejanov
m,2023 Osijek World Challenge Cup,final,KAZ,VT,14.4,Emil Akhmejanov
m,2023 Varna World Challenge Cup,final,KAZ,FX,13.8,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,FX,13.0,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,HB,12.45,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,PB,12.4,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,PH,11.0,Emil Akhmejanov
m,2023 Varna World Challenge Cup,final,KAZ,VT,13.033,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,VT,14.2,Emil Akhmejanov
m,2023 Varna World Challenge Cup,final,KAZ,VT,14.166,Emil Akhmejanov
m,2023 Varna World Challenge Cup,qual,KAZ,VT,14.15,Emil Akhmejanov
m,HANGZHOU 2022 19th Asian Games,qual,KAZ,FX,2.1,Emil Akhmejanov
m,HANGZHOU 2022 19th Asian Games,qual,KAZ,PB,12.933,Emil Akhmejanov
m,HANGZHOU 2022 19th Asian Games,qual,KAZ,PH,11.433,Emil Akhmejanov
m,HANGZHOU 2022 19th Asian Games,qual,KAZ,SR,12.2,Emil Akhmejanov
m,HANGZHOU 2022 19th Asian Games,qual,KAZ,HB,12.6,Akhmejanov  Akhmejanov 
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,FX,11.4,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,FX,12.1,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,HB,12.4,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,HB,12.433,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,PB,12.066,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,PB,12.3,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,PH,12.733,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,PH,11.133,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,SR,13.166,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,SR,12.566,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,PER,VT,12.766,Daniel Alarcon
m,SANTIAGO 2023 XIX Pan American Games,qual,PER,VT,13.766,Daniel Alarcon
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PER,FX,12.967,Edward Daniel Alarcon luque
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PER,HB,12.067,Edward Daniel Alarcon luque
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PER,PB,11.867,Edward Daniel Alarcon luque
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PER,SR,12.7,Edward Daniel Alarcon luque
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PER,VT,12.9,Edward Daniel Alarcon luque
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,DOM,VT,12.033,Nashely Esmeralda Alba rodriguez
w,2023 Cairo World Cup,qual,JOR,VT,11.8,Ruba Aldaoud
w,2023 Cairo World Cup,qual,JOR,VT,10.166,Ruba Aldaoud
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,FX,12.566,Yordan Aleksandrov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,HB,12.966,Yordan Aleksandrov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,PB,12.7,Yordan Aleksandrov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,PH,9.5,Yordan Aleksandrov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,SR,12.866,Yordan Aleksandrov
m,2022 51st FIG Artistic Gymnastics World Championships,qual,BUL,VT,13.2,Yordan Aleksandrov
m,2022 Mersin World Challenge Cup,final,BUL,HB,13.7,Yordan Aleksandrov
m,2022 Mersin World Challenge Cup,qual,BUL,HB,13.3,Yordan Aleksandrov
m,2022 Mersin World Challenge Cup,qual,BUL,PB,12.9,Yordan Aleksandrov
m,2022 Osijek World Challenge Cup,qual,BUL,FX,12.35,Yordan Aleksandrov
m,2022 Osijek World Challenge Cup,qual,BUL,HB,12.75,Yordan Aleksandrov
m,2022 Osijek World Challenge Cup,qual,BUL,PB,14.5,Yordan Aleksandrov
m,2022 Osijek World Challenge Cup,final,BUL,PB,12.3,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,FX,11.633,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,HB,13.633,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,PB,12.2,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,PH,11.9,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,SR,13.166,Yordan Aleksandrov
m,2022 Senior European Championships,qual,BUL,VT,13.833,Yordan Aleksandrov
m,2022 Szombathely World Challenge Cup,qual,BUL,HB,13.35,Yordan Aleksandrov
m,2022 Szombathely World Challenge Cup,final,BUL,HB,13.5,Yordan Aleksandrov
m,2022 Szombathely World Challenge Cup,qual,BUL,PB,12.7,Yordan Aleksandrov
m,2022 Varna World Challenge Cup,qual,BUL,FX,11.7,Yordan Aleksandrov
m,2022 Varna World Challenge Cup,qual,BUL,HB,13.0,Yordan Aleksandrov
m,2022 Varna World Challenge Cup,final,BUL,PB,13.9,Yordan Aleksandrov
m,2022 Varna World Challenge Cup,qual,BUL,PB,13.65,Yordan Aleksandrov
m,2022 Varna World Challenge Cup,qual,BUL,PH,12.05,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,FX,12.666,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,HB,12.466,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,PB,11.2,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,PH,11.333,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,SR,12.8,Yordan Aleksandrov
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,BUL,VT,11.733,Yordan Aleksandrov
m,2023 Osijek World Challenge Cup,qual,BUL,HB,12.75,Yordan Aleksandrov
m,2023 Osijek World Challenge Cup,final,BUL,PB,14.133,Yordan Aleksandrov
m,2023 Osijek World Challenge Cup,qual,BUL,PB,13.8,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,FX,13.066,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,HB,12.866,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,PB,13.833,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,PH,10.466,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,SR,12.633,Yordan Aleksandrov
m,2023 Senior European Championships,qual,BUL,VT,13.7,Yordan Aleksandrov
m,2023 Varna World Challenge Cup,final,BUL,HB,13.733,Yordan Aleksandrov
m,2023 Varna World Challenge Cup,qual,BUL,HB,13.75,Yordan Aleksandrov
m,2023 Varna World Challenge Cup,final,BUL,PB,14.233,Yordan Aleksandrov
m,2023 Varna World Challenge Cup,qual,BUL,PB,14.4,Yordan Aleksandrov
m,2023 Core Hydration Classic,AAfinal,USA,FX,12.15,Saran Alexander
m,2023 Core Hydration Classic,AAfinal,USA,HB,11.75,Saran Alexander
m,2023 Core Hydration Classic,AAfinal,USA,PB,12.4,Saran Alexander
m,2023 Core Hydration Classic,AAfinal,USA,PH,9.9,Saran Alexander
m,2023 Core Hydration Classic,AAfinal,USA,SR,10.5,Saran Alexander
m,2023 Core Hydration Classic,AAfinal,USA,VT,12.45,Saran Alexander
m,SANTIAGO 2023 XIX Pan American Games,final,ARG,HB,13.033,Luca Alfieri
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,HB,13.3,Luca Alfieri
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,PB,12.133,Luca Alfieri
m,SANTIAGO 2023 XIX Pan American Games,final,ARG,PH,13.533,Luca Alfieri
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,PH,13.4,Luca Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,HB,13.167,Luca Valentino Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,HB,11.833,Luca Valentino Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,PB,12.4,Luca Valentino Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,PB,12.2,Luca Valentino Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,PH,11.6,Luca Valentino Alfieri
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,PH,12.767,Luca Valentino Alfieri
m,2022 U.S. Championships,final,USA,SR,13.0,Javier Alfonso
m,2022 U.S. Classic,AAfinal,USA,FX,13.45,Javier Alfonso
m,2022 U.S. Classic,AAfinal,USA,HB,11.55,Javier Alfonso
m,2022 U.S. Classic,AAfinal,USA,PB,12.95,Javier Alfonso
m,2022 U.S. Classic,AAfinal,USA,SR,13.3,Javier Alfonso
m,2022 U.S. Classic,AAfinal,USA,VT,13.45,Javier Alfonso
m,2023 Core Hydration Classic,AAfinal,USA,FX,14.3,Javier Alfonso
m,2023 Core Hydration Classic,AAfinal,USA,PB,13.4,Javier Alfonso
m,2023 Core Hydration Classic,AAfinal,USA,SR,14.2,Javier Alfonso
m,2023 U.S. Championships,qual,USA,FX,14.05,Javier Alfonso
m,2023 U.S. Championships,final,USA,FX,13.95,Javier Alfonso
m,2023 U.S. Championships,qual,USA,PB,12.55,Javier Alfonso
m,2023 U.S. Championships,final,USA,PB,13.8,Javier Alfonso
m,2023 U.S. Championships,qual,USA,SR,14.1,Javier Alfonso
m,2023 U.S. Championships,final,USA,SR,14.0,Javier Alfonso
m,2023 Winter Cup,AAfinal,USA,FX,13.2,Javier Alfonso
m,2023 Winter Cup,AAfinal,USA,PB,12.6,Javier Alfonso
m,2023 Winter Cup,AAfinal,USA,SR,14.15,Javier Alfonso
m,HANGZHOU 2022 19th Asian Games,qual,QAT,PH,12.2,Rakan Alharith
m,SANTIAGO 2023 XIX Pan American Games,qual,TTO,FX,8.333,Jameel Ali
m,SANTIAGO 2023 XIX Pan American Games,qual,TTO,HB,10.633,Jameel Ali
m,SANTIAGO 2023 XIX Pan American Games,qual,TTO,PB,11.733,Jameel Ali
m,SANTIAGO 2023 XIX Pan American Games,qual,TTO,PH,6.633,Jameel Ali
m,SANTIAGO 2023 XIX Pan American Games,qual,TTO,SR,12.3,Jameel Ali
w,SANTIAGO 2023 XIX Pan American Games,qual,PUR,BB,8.6,Katyna Alicea
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,PUR,FX,11.3,Katyna Kamila Alicea cardona
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,PUR,FX,11.233,Katyna Kamila Alicea cardona
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,PUR,UB,10.4,Katyna Kamila Alicea cardona
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,PUR,VT,11.267,Katyna Kamila Alicea cardona
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ALG,HB,12.3,Ahmed Riadh Aliouat
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,ALG,PB,12.9,Ahmed Riadh Aliouat
m,2023 Cairo World Cup,qual,ALG,HB,12.833,Ahmed Riadh Aliouat
m,2023 Cairo World Cup,qual,ALG,PB,13.333,Ahmed Riadh Aliouat
w,2022 U.S. Championships,qual,USA,BB,13.6,Ciena Alipio
w,2022 U.S. Championships,final,USA,BB,13.95,Ciena Alipio
w,2022 U.S. Championships,qual,USA,FX,11.95,Ciena Alipio
